Date,Currency,Mean,Buy,Sell
9/20/2021,USD,110.1659,110.0659,110.2659
9/17/2021,USD,110.0941,109.9941,110.1941
9/16/2021,USD,110.0294,109.9294,110.1294
9/15/2021,USD,109.9441,109.8441,110.0441
9/14/2021,USD,109.8529,109.7529,109.9529
9/13/2021,USD,109.8676,109.7676,109.9676
10/9/2021,USD,109.8735,109.7735,109.9735
9/9/2021,USD,110.0988,109.9988,110.1988
8/9/2021,USD,110.08,109.98,110.18
7/9/2021,USD,110.0512,109.9512,110.1512
6/9/2021,USD,110.0306,109.9306,110.1306
3/9/2021,USD,109.9865,109.8865,110.0865
2/9/2021,USD,109.9335,109.8335,110.0335
1/9/2021,USD,109.8894,109.7924,109.9865
8/31/2021,USD,109.8718,109.7718,109.9718
8/30/2021,USD,109.8182,109.7182,109.9182
8/27/2021,USD,109.7776,109.6776,109.8776
8/26/2021,USD,109.7059,109.6059,109.8059
8/25/2021,USD,109.6324,109.5324,109.7324
8/24/2021,USD,109.5982,109.4982,109.6982
8/23/2021,USD,109.5529,109.4529,109.6529
8/20/2021,USD,109.5324,109.4324,109.6324
8/19/2021,USD,109.4853,109.3853,109.5853
8/18/2021,USD,109.4176,109.3176,109.5176
8/17/2021,USD,109.3588,109.2588,109.4588
8/16/2021,USD,109.2559,109.1559,109.3559
8/13/2021,USD,109.1971,109.0971,109.2971
12/8/2021,USD,109.1353,109.0353,109.2353
11/8/2021,USD,109.0176,108.9176,109.1176
10/8/2021,USD,108.8382,108.7382,108.9382
9/8/2021,USD,108.7688,108.6688,108.8688
6/8/2021,USD,108.7241,108.6241,108.8241
5/8/2021,USD,108.6735,108.5735,108.7735
4/8/2021,USD,108.6471,108.5471,108.7471
3/8/2021,USD,108.6324,108.5324,108.7324
2/8/2021,USD,108.6265,108.5265,108.7265
7/30/2021,USD,108.6088,108.5088,108.7088
7/29/2021,USD,108.5912,108.4912,108.6912
7/28/2021,USD,108.5206,108.4206,108.6206
7/27/2021,USD,108.4941,108.3941,108.5941
7/26/2021,USD,108.2941,108.1941,108.3941
7/23/2021,USD,108.2,108.1,108.3
7/22/2021,USD,108.2,108.1,108.3
7/21/2021,USD,108.2,108.1,108.3
7/19/2021,USD,108.2,108.1,108.3
7/16/2021,USD,108.1882,108.0882,108.2882
7/15/2021,USD,108.0324,107.9324,108.1324
7/14/2021,USD,107.9824,107.8824,108.0824
7/13/2021,USD,107.95,107.85,108.05
12/7/2021,USD,107.95,107.85,108.05
9/7/2021,USD,107.95,107.85,108.05
8/7/2021,USD,107.95,107.85,108.05
7/7/2021,USD,107.95,107.85,108.05
6/7/2021,USD,107.95,107.85,108.05
5/7/2021,USD,107.9441,107.8441,108.0441
2/7/2021,USD,107.9529,107.8529,108.0529
1/7/2021,USD,107.9206,107.8206,108.0206
6/30/2021,USD,107.85,107.75,107.95
6/29/2021,USD,107.7824,107.6824,107.8824
6/28/2021,USD,107.75,107.65,107.85
6/25/2021,USD,107.7529,107.6529,107.8529
6/24/2021,USD,107.7706,107.6706,107.8706
6/23/2021,USD,107.7971,107.6971,107.8971
6/22/2021,USD,107.8,107.7,107.9
6/21/2021,USD,107.8,107.7,107.9
6/18/2021,USD,107.8,107.7,107.9
6/17/2021,USD,107.7971,107.6971,107.8971
6/16/2021,USD,107.7706,107.6706,107.8706
6/15/2021,USD,107.7935,107.6935,107.8935
6/14/2021,USD,107.8006,107.7006,107.9006
11/6/2021,USD,107.9,107.8,108
10/6/2021,USD,107.9029,107.8029,108.0029
9/6/2021,USD,107.95,107.85,108.05
8/6/2021,USD,107.9,107.8,108
7/6/2021,USD,107.8382,107.7382,107.9382
4/6/2021,USD,107.7997,107.7,107.8994
3/6/2021,USD,107.7324,107.6324,107.8324
2/6/2021,USD,107.6941,107.5941,107.7941
5/31/2021,USD,107.5912,107.4912,107.6912
5/28/2021,USD,107.5382,107.4382,107.6382
5/27/2021,USD,107.5735,107.4735,107.6735
5/26/2021,USD,107.7353,107.6353,107.8353
5/25/2021,USD,108.0235,107.9235,108.1235
5/24/2021,USD,108.2382,108.1382,108.3382
5/21/2021,USD,108.2294,108.1294,108.3294
5/20/2021,USD,107.9235,107.8235,108.0235
5/19/2021,USD,107.5224,107.4224,107.6224
5/18/2021,USD,107.2824,107.1824,107.3824
5/17/2021,USD,107.1735,107.0735,107.2735
5/13/2021,USD,107.0235,106.9235,107.1235
12/5/2021,USD,106.7971,106.6971,106.8971
11/5/2021,USD,106.5382,106.4382,106.6382
10/5/2021,USD,106.7353,106.6353,106.8353
7/5/2021,USD,106.8588,106.7588,106.9588
6/5/2021,USD,106.9794,106.8794,107.0794
5/5/2021,USD,107.2559,107.1559,107.3559
4/5/2021,USD,107.7147,107.6147,107.8147
3/5/2021,USD,107.8441,107.7441,107.9441
4/30/2021,USD,107.8441,107.7441,107.9441
4/29/2021,USD,107.8382,107.7382,107.9382
4/28/2021,USD,107.8471,107.7471,107.9471
4/27/2021,USD,108.1,108,108.2
4/26/2021,USD,108.5353,108.4353,108.6353
4/23/2021,USD,108.5265,108.4265,108.6265
4/22/2021,USD,108.4206,108.3206,108.5206
4/21/2021,USD,108.1118,108.0118,108.2118
4/20/2021,USD,107.9488,107.8488,108.0488
4/19/2021,USD,107.4929,107.3929,107.5929
4/16/2021,USD,107.06,106.96,107.16
4/15/2021,USD,106.8059,106.7059,106.9059
4/14/2021,USD,106.8971,106.7971,106.9971
4/13/2021,USD,107.1,107,107.2
12/4/2021,USD,107.2882,107.1882,107.3882
9/4/2021,USD,107.9706,107.8706,108.0706
8/4/2021,USD,108.2412,108.1412,108.3412
7/4/2021,USD,108.6029,108.5029,108.7029
6/4/2021,USD,108.9218,108.8218,109.0218
1/4/2021,USD,109.35,109.25,109.45
3/31/2021,USD,109.5118,109.4118,109.6118
3/30/2021,USD,109.7176,109.6176,109.8176
3/29/2021,USD,109.7529,109.6529,109.8529
3/26/2021,USD,109.7853,109.6853,109.8853
3/25/2021,USD,109.8147,109.7147,109.9147
3/24/2021,USD,109.85,109.75,109.95
3/23/2021,USD,109.8588,109.7588,109.9588
3/22/2021,USD,109.8559,109.7559,109.9559
3/19/2021,USD,109.8576,109.7576,109.9576
3/18/2021,USD,109.7971,109.6971,109.8971
3/17/2021,USD,109.6941,109.5941,109.7941
3/16/2021,USD,109.6547,109.5547,109.7547
3/15/2021,USD,109.6488,109.5488,109.7488
12/3/2021,USD,109.6488,109.5488,109.7488
11/3/2021,USD,109.6488,109.5488,109.7488
10/3/2021,USD,109.6488,109.5488,109.7488
9/3/2021,USD,109.6488,109.5488,109.7488
8/3/2021,USD,109.64,109.54,109.74
5/3/2021,USD,109.6518,109.5518,109.7518
4/3/2021,USD,109.6941,109.5941,109.7941
3/3/2021,USD,109.8,109.7,109.9
2/3/2021,USD,109.8,109.7,109.9
1/3/2021,USD,109.8029,109.7029,109.9029
2/26/2021,USD,109.8,109.7,109.9
2/25/2021,USD,109.7676,109.6676,109.8676
2/24/2021,USD,109.7015,109.6029,109.8
2/23/2021,USD,109.6,109.5,109.7
2/22/2021,USD,109.5971,109.4971,109.6971
2/19/2021,USD,109.55,109.45,109.65
2/18/2021,USD,109.5471,109.4471,109.6471
2/17/2021,USD,109.4588,109.3588,109.5588
2/16/2021,USD,109.45,109.35,109.55
2/15/2021,USD,109.4471,109.3471,109.5471
12/2/2021,USD,109.4429,109.3429,109.5429
11/2/2021,USD,109.4512,109.3512,109.5512
10/2/2021,USD,109.5518,109.4518,109.6518
9/2/2021,USD,109.6441,109.5441,109.7441
8/2/2021,USD,109.6559,109.5559,109.7559
5/2/2021,USD,109.8206,109.7206,109.9206
4/2/2021,USD,109.8647,109.7647,109.9647
3/2/2021,USD,110.0071,109.9071,110.1071
2/2/2021,USD,110.1471,110.0471,110.2471
1/2/2021,USD,110.15,110.05,110.25
1/29/2021,USD,110.1441,110.0441,110.2441
1/28/2021,USD,110.1482,110.0482,110.2482
1/27/2021,USD,110.1,110,110.2
1/26/2021,USD,110.0941,109.9941,110.1941
1/25/2021,USD,110.0235,109.9235,110.1235
1/22/2021,USD,109.8088,109.7088,109.9088
1/21/2021,USD,110.1853,110.0853,110.2853
1/20/2021,USD,110.1829,110.0829,110.2829
1/19/2021,USD,110.1029,110.0029,110.2029
1/18/2021,USD,110.0729,109.9729,110.1729
1/15/2021,USD,110.1,110,110.2
1/14/2021,USD,109.9706,109.8706,110.0706
1/13/2021,USD,109.6682,109.5682,109.7682
12/1/2021,USD,109.5471,109.4471,109.6471
11/1/2021,USD,109.55,109.45,109.65
8/1/2021,USD,109.55,109.45,109.65
7/1/2021,USD,109.4718,109.3718,109.5718
6/1/2021,USD,109.3794,109.2794,109.4794
5/1/2021,USD,109.2853,109.1853,109.3853
4/1/2021,USD,109.2165,109.1165,109.3165
12/31/2020,USD,109.1718,109.0718,109.2718
12/30/2020,USD,109.0353,108.9353,109.1353
12/29/2020,USD,108.7694,108.6694,108.8694
12/28/2020,USD,108.7676,108.6676,108.8676
12/24/2020,USD,108.7882,108.6882,108.8882
12/23/2020,USD,109.4441,109.3441,109.5441
12/22/2020,USD,111.0382,110.9382,111.1382
12/21/2020,USD,111.4453,111.3453,111.5453
12/18/2020,USD,111.5718,111.4718,111.6718
12/17/2020,USD,111.5912,111.4912,111.6912
12/16/2020,USD,111.5871,111.4871,111.6871
12/15/2020,USD,111.5635,111.4635,111.6635
12/14/2020,USD,111.5276,111.4276,111.6276
11/12/2020,USD,111.4812,111.3812,111.5812
10/12/2020,USD,111.4388,111.3388,111.5388
9/12/2020,USD,111.41,111.31,111.51
8/12/2020,USD,111.3971,111.2971,111.4971
7/12/2020,USD,111.1318,111.0318,111.2318
4/12/2020,USD,111.0618,110.9618,111.1618
3/12/2020,USD,110.6694,110.5694,110.7694
2/12/2020,USD,110.0959,109.9959,110.1959
1/12/2020,USD,110.0712,109.9712,110.1712
11/30/2020,USD,110.0535,109.9535,110.1535
11/27/2020,USD,109.9847,109.8847,110.0847
11/26/2020,USD,109.86,109.76,109.96
11/25/2020,USD,109.7194,109.6194,109.8194
11/24/2020,USD,109.54,109.44,109.64
11/23/2020,USD,109.4547,109.3547,109.5547
11/20/2020,USD,109.3924,109.2924,109.4924
11/19/2020,USD,109.3188,109.2188,109.4188
11/18/2020,USD,109.26,109.16,109.36
11/17/2020,USD,109.2335,109.1335,109.3335
11/16/2020,USD,109.2015,109.1018,109.3012
11/13/2020,USD,109.1118,109.0118,109.2118
12/11/2020,USD,109.0341,108.9341,109.1341
11/11/2020,USD,108.9665,108.8665,109.0665
10/11/2020,USD,108.9347,108.8347,109.0347
9/11/2020,USD,108.9182,108.8182,109.0182
6/11/2020,USD,108.9059,108.8059,109.0059
5/11/2020,USD,108.8682,108.7682,108.9682
4/11/2020,USD,108.8647,108.7647,108.9647
3/11/2020,USD,108.8382,108.7382,108.9382
2/11/2020,USD,108.8324,108.7324,108.9324
10/30/2020,USD,108.8188,108.7188,108.9188
10/29/2020,USD,108.8265,108.7265,108.9265
10/28/2020,USD,108.8353,108.7353,108.9353
10/27/2020,USD,108.8265,108.7265,108.9265
10/26/2020,USD,108.7882,108.6882,108.8882
10/23/2020,USD,108.7735,108.6735,108.8735
10/22/2020,USD,108.7482,108.6482,108.8482
10/21/2020,USD,108.7185,108.6188,108.8182
10/19/2020,USD,108.6765,108.5765,108.7765
10/16/2020,USD,108.6224,108.5224,108.7224
10/15/2020,USD,108.6053,108.5053,108.7053
10/14/2020,USD,108.5853,108.4853,108.6853
10/13/2020,USD,108.5497,108.45,108.6494
12/10/2020,USD,108.5262,108.4265,108.6259
9/10/2020,USD,108.5168,108.4171,108.6165
8/10/2020,USD,108.5294,108.4294,108.6294
7/10/2020,USD,108.5276,108.4276,108.6276
6/10/2020,USD,108.5026,108.4029,108.6024
5/10/2020,USD,108.4921,108.3924,108.5918
2/10/2020,USD,108.4853,108.3853,108.5853
1/10/2020,USD,108.4471,108.3471,108.5471
9/30/2020,USD,108.4971,108.3971,108.5971
9/29/2020,USD,108.4879,108.3882,108.5876
9/28/2020,USD,108.4779,108.3782,108.5776
9/25/2020,USD,108.4691,108.3694,108.5688
9/24/2020,USD,108.4126,108.3129,108.5124
9/23/2020,USD,108.4176,108.3176,108.5176
9/22/2020,USD,108.3618,108.2618,108.4618
9/21/2020,USD,108.4,108.3,108.5
9/18/2020,USD,108.3912,108.2912,108.4912
9/17/2020,USD,108.3794,108.2794,108.4794
9/16/2020,USD,108.6379,108.5382,108.7376
9/15/2020,USD,108.5559,108.4559,108.6559
9/14/2020,USD,108.5,108.4,108.6
11/9/2020,USD,108.4488,108.3488,108.5488
10/9/2020,USD,108.3971,108.2971,108.4971
9/9/2020,USD,108.3735,108.2735,108.4735
8/9/2020,USD,108.3353,108.2353,108.4353
7/9/2020,USD,108.3282,108.2282,108.4282
4/9/2020,USD,108.3224,108.2224,108.4224
3/9/2020,USD,108.3029,108.2029,108.4029
2/9/2020,USD,108.2615,108.1618,108.3612
1/9/2020,USD,108.2147,108.1147,108.3147
8/31/2020,USD,108.2088,108.1088,108.3088
8/28/2020,USD,108.2221,108.1224,108.3218
8/27/2020,USD,108.1529,108.0529,108.2529
8/26/2020,USD,108.1203,108.0206,108.22
8/25/2020,USD,108.0379,107.9382,108.1376
8/24/2020,USD,108.0147,107.9147,108.1147
8/21/2020,USD,108.0088,107.9088,108.1088
8/20/2020,USD,108.5588,108.4588,108.6588
8/19/2020,USD,108.4206,108.3206,108.5206
8/18/2020,USD,108.3129,108.2129,108.4129
8/17/2020,USD,108.3185,108.2188,108.4182
8/14/2020,USD,108.2897,108.19,108.3894
8/13/2020,USD,108.3918,108.2918,108.4918
12/8/2020,USD,108.3329,108.2329,108.4329
11/8/2020,USD,108.1162,108.0165,108.2159
10/8/2020,USD,108.0294,107.9294,108.1294
7/8/2020,USD,108.0024,107.9024,108.1024
6/8/2020,USD,107.9459,107.8459,108.0459
5/8/2020,USD,107.8941,107.7941,107.9941
4/8/2020,USD,107.8174,107.7176,107.9171
3/8/2020,USD,107.7118,107.6118,107.8118
7/30/2020,USD,107.7074,107.6076,107.8071
7/29/2020,USD,107.7118,107.6118,107.8118
7/28/2020,USD,107.7191,107.6188,107.8194
7/27/2020,USD,107.7888,107.6888,107.8888
7/24/2020,USD,108.02,107.92,108.12
7/23/2020,USD,108.1288,108.0288,108.2288
7/22/2020,USD,107.8797,107.78,107.9794
7/21/2020,USD,107.6209,107.5212,107.7206
7/20/2020,USD,107.4329,107.3329,107.5329
7/17/2020,USD,107.4582,107.3582,107.5582
7/16/2020,USD,107.3494,107.2494,107.4494
7/15/2020,USD,107.285,107.1853,107.3847
7/14/2020,USD,107.1471,107.0476,107.2465
7/13/2020,USD,107.0512,106.9512,107.1512
10/7/2020,USD,106.9003,106.8006,107
9/7/2020,USD,106.9618,106.8618,107.0618
8/7/2020,USD,106.7471,106.6471,106.8471
7/7/2020,USD,106.5912,106.4912,106.6912
6/7/2020,USD,106.6106,106.5106,106.7106
3/7/2020,USD,106.6662,106.5665,106.7659
2/7/2020,USD,106.54,106.44,106.64
1/7/2020,USD,106.5488,106.4488,106.6488
6/30/2020,USD,106.5224,106.4224,106.6224
6/29/2020,USD,106.4576,106.3576,106.5576
6/26/2020,USD,106.51,106.41,106.61
6/25/2020,USD,106.4029,106.3029,106.5029
6/24/2020,USD,106.3694,106.2694,106.4694
6/23/2020,USD,106.4194,106.3194,106.5194
6/22/2020,USD,106.3265,106.2265,106.4265
6/19/2020,USD,106.2882,106.1882,106.3882
6/18/2020,USD,106.3206,106.2206,106.4206
6/17/2020,USD,106.4853,106.3853,106.5853
6/16/2020,USD,106.4912,106.3912,106.5912
6/15/2020,USD,106.45,106.35,106.55
12/6/2020,USD,106.5047,106.4047,106.6047
11/6/2020,USD,106.5971,106.4971,106.6971
10/6/2020,USD,106.43,106.33,106.53
9/6/2020,USD,106.2971,106.1971,106.3971
8/6/2020,USD,106.14,106.04,106.24
5/6/2020,USD,106.0871,105.9871,106.1871
4/6/2020,USD,106.1235,106.0235,106.2235
3/6/2020,USD,106.4488,106.3488,106.5488
2/6/2020,USD,106.7982,106.6982,106.8982
5/29/2020,USD,106.9435,106.8435,107.0435
5/28/2020,USD,107.0265,106.9265,107.1265
5/27/2020,USD,107.1088,107.0088,107.2088
5/26/2020,USD,107.0076,106.9076,107.1076
5/22/2020,USD,106.9694,106.8694,107.0694
5/21/2020,USD,106.8894,106.7894,106.9894
5/20/2020,USD,106.8,106.7,106.9
5/19/2020,USD,106.69,106.59,106.79
5/18/2020,USD,107.0353,106.9353,107.1353
5/15/2020,USD,106.8112,106.7112,106.9112
5/14/2020,USD,106.5947,106.4947,106.6947
5/13/2020,USD,106.5276,106.4276,106.6276
12/5/2020,USD,106.1385,106.0388,106.2382
11/5/2020,USD,106.0268,105.9271,106.1265
8/5/2020,USD,106.0088,105.9088,106.1088
7/5/2020,USD,106.0768,105.9771,106.1765
6/5/2020,USD,106.3091,106.2094,106.4088
5/5/2020,USD,106.6091,106.5094,106.7088
4/5/2020,USD,107.265,107.1653,107.3647
4/30/2020,USD,107.2915,107.1918,107.3912
4/29/2020,USD,107.275,107.1753,107.3747
4/28/2020,USD,107.2382,107.1382,107.3382
4/27/2020,USD,106.9265,106.8265,107.0265
4/24/2020,USD,107.2444,107.1447,107.3441
4/23/2020,USD,107.1412,107.0412,107.2412
4/22/2020,USD,106.9941,106.8941,107.0941
4/21/2020,USD,106.8824,106.7824,106.9824
4/20/2020,USD,106.7941,106.6941,106.8941
4/17/2020,USD,106.2029,106.1029,106.3029
4/16/2020,USD,105.9088,105.8088,106.0088
4/15/2020,USD,105.9034,105.8038,106.0031
4/14/2020,USD,105.9088,105.8088,106.0088
9/4/2020,USD,106.0035,105.9035,106.1035
8/4/2020,USD,106.4741,106.3741,106.5741
7/4/2020,USD,106.1765,106.0765,106.2765
6/4/2020,USD,105.905,105.8053,106.0047
3/4/2020,USD,105.6653,105.5653,105.7653
2/4/2020,USD,105.1882,105.0853,105.2912
1/4/2020,USD,105.1106,105.0076,105.2135
3/31/2020,USD,104.6926,104.5929,104.7924
3/30/2020,USD,104.4474,104.3447,104.55
3/27/2020,USD,105.1147,105.0147,105.2147
3/26/2020,USD,106.1971,106.0971,106.2971
3/25/2020,USD,106.4206,106.3176,106.5235
3/24/2020,USD,106.5441,106.4382,106.65
3/23/2020,USD,106.0118,105.9029,106.1206
3/20/2020,USD,105.0971,104.9941,105.2
3/19/2020,USD,104.2235,104.1235,104.3235
3/18/2020,USD,103.7206,103.6206,103.8206
3/17/2020,USD,103.3853,103.2853,103.4853
3/16/2020,USD,102.9,102.8029,102.9971
3/13/2020,USD,102.4235,102.3206,102.5265
12/3/2020,USD,102.4735,102.3735,102.5735
11/3/2020,USD,102.7015,102.6029,102.8
10/3/2020,USD,102.8982,102.7982,102.9982
9/3/2020,USD,102.6735,102.5735,102.7735
6/3/2020,USD,102.5529,102.4529,102.6529
5/3/2020,USD,102.8912,102.7912,102.9912
4/3/2020,USD,102.3765,102.2765,102.4765
3/3/2020,USD,101.3735,101.2735,101.4735
2/3/2020,USD,101.1647,101.0647,101.2647
2/28/2020,USD,100.9824,100.8824,101.0824
2/27/2020,USD,100.9265,100.8265,101.0265
2/26/2020,USD,101.13,101.03,101.23
2/25/2020,USD,101.15,101.05,101.25
2/24/2020,USD,101.2324,101.1324,101.3324
2/21/2020,USD,101.2853,101.1853,101.3853
2/20/2020,USD,101.2482,101.1482,101.3482
2/19/2020,USD,101.0824,100.9824,101.1824
2/18/2020,USD,100.8853,100.7853,100.9853
2/17/2020,USD,100.6153,100.5153,100.7153
2/14/2020,USD,100.5794,100.4794,100.6794
2/13/2020,USD,100.6924,100.5924,100.7924
12/2/2020,USD,100.6265,100.5265,100.7265
10/2/2020,USD,100.5794,100.4794,100.6794
7/2/2020,USD,100.4471,100.3471,100.5471
6/2/2020,USD,100.3853,100.2853,100.4853
5/2/2020,USD,100.3512,100.2512,100.4512
4/2/2020,USD,100.4618,100.3618,100.5618
3/2/2020,USD,100.4412,100.3412,100.5412
1/31/2020,USD,100.585,100.4853,100.6847
1/30/2020,USD,100.7471,100.6471,100.8471
1/29/2020,USD,100.8735,100.7735,100.9735
1/28/2020,USD,100.8715,100.7718,100.9712
1/27/2020,USD,100.8765,100.7765,100.9765
1/27/2020,USD,100.8765,100.7765,100.9765
1/24/2020,USD,100.8553,100.7553,100.9553
1/23/2020,USD,100.8735,100.7735,100.9735
1/22/2020,USD,101.0324,100.9324,101.1324
1/21/2020,USD,101.0971,100.9971,101.1971
1/20/2020,USD,100.9471,100.8471,101.0471
1/17/2020,USD,100.9735,100.8735,101.0735
1/16/2020,USD,101.3835,101.2835,101.4835
1/15/2020,USD,101.3912,101.2912,101.4912
1/14/2020,USD,101.4912,101.3912,101.5912
1/13/2020,USD,101.3412,101.2412,101.4412
10/1/2020,USD,101.5929,101.4929,101.6929
9/1/2020,USD,101.4688,101.3688,101.5688
8/1/2020,USD,101.2588,101.1588,101.3588
7/1/2020,USD,101.0618,100.9618,101.1618
6/1/2020,USD,100.9806,100.8806,101.0806
3/1/2020,USD,100.9588,100.8588,101.0588
2/1/2020,USD,101.3429,101.2429,101.4429
12/31/2019,USD,101.3365,101.2365,101.4365
12/30/2019,USD,101.1588,101.0588,101.2588
12/27/2019,USD,100.7676,100.6676,100.8676
12/24/2019,USD,100.6324,100.5324,100.7324
12/23/2019,USD,100.7,100.6,100.8
12/20/2019,USD,100.7118,100.6118,100.8118
12/19/2019,USD,100.9006,100.8006,101.0006
12/18/2019,USD,101.5424,101.4424,101.6424
12/17/2019,USD,101.6224,101.5224,101.7224
12/16/2019,USD,101.6788,101.5788,101.7788
12/13/2019,USD,101.6676,101.5676,101.7676
11/12/2019,USD,101.4953,101.3953,101.5953
10/12/2019,USD,101.4159,101.3159,101.5159
9/12/2019,USD,101.6691,101.5735,101.7647
6/12/2019,USD,101.7529,101.6529,101.8529
5/12/2019,USD,101.9576,101.8576,102.0576
4/12/2019,USD,102.3,102.2,102.4
3/12/2019,USD,102.6147,102.5147,102.7147
2/12/2019,USD,102.5959,102.4959,102.6959
11/29/2019,USD,102.8065,102.7065,102.9065
11/28/2019,USD,102.5424,102.4424,102.6424
11/27/2019,USD,102.4253,102.3253,102.5253
11/26/2019,USD,102.0206,101.9206,102.1206
11/25/2019,USD,101.55,101.45,101.65
11/22/2019,USD,101.3618,101.2618,101.4618
11/21/2019,USD,101.4765,101.3765,101.5765
11/20/2019,USD,101.7971,101.6971,101.8971
11/19/2019,USD,101.9294,101.8294,102.0294
11/18/2019,USD,101.9676,101.8676,102.0676
11/15/2019,USD,102.0765,101.9765,102.1765
11/14/2019,USD,102.0971,101.9971,102.1971
11/13/2019,USD,102.4206,102.3206,102.5206
12/11/2019,USD,102.4106,102.3106,102.5106
11/11/2019,USD,102.4971,102.3971,102.5971
8/11/2019,USD,102.8088,102.7118,102.9059
7/11/2019,USD,102.9529,102.8529,103.0529
6/11/2019,USD,103.1871,103.09,103.2841
5/11/2019,USD,103.2682,103.1741,103.3624
4/11/2019,USD,103.2653,103.1682,103.3624
1/11/2019,USD,103.2765,103.1794,103.3735
10/31/2019,USD,103.2059,103.1088,103.3029
10/30/2019,USD,103.4072,103.3072,103.5072
10/29/2019,USD,103.5567,103.4567,103.6567
10/28/2019,USD,103.5222,103.4222,103.6222
10/25/2019,USD,103.2528,103.1528,103.3528
10/24/2019,USD,103.5111,103.4111,103.6111
10/23/2019,USD,103.5756,103.4756,103.6756
10/22/2019,USD,103.7278,103.6278,103.8278
10/18/2019,USD,103.7,103.6,103.8
10/17/2019,USD,103.7139,103.6139,103.8139
10/16/2019,USD,103.7,103.6,103.8
10/15/2019,USD,103.79,103.69,103.89
10/14/2019,USD,103.7678,103.6678,103.8678
11/10/2019,USD,103.7567,103.6567,103.8567
9/10/2019,USD,103.7806,103.6833,103.8778
8/10/2019,USD,103.7956,103.6956,103.8956
7/10/2019,USD,103.8406,103.7406,103.9406
4/10/2019,USD,103.8144,103.7144,103.9144
3/10/2019,USD,103.8617,103.7644,103.9589
2/10/2019,USD,103.8639,103.7694,103.9583
1/10/2019,USD,103.8572,103.7572,103.9572
9/30/2019,USD,103.8856,103.7856,103.9856
9/27/2019,USD,103.8167,103.7167,103.9167
9/26/2019,USD,103.8617,103.7617,103.9617
9/25/2019,USD,103.8283,103.7283,103.9283
9/24/2019,USD,103.8639,103.7639,103.9639
9/23/2019,USD,103.8319,103.7306,103.9333
9/20/2019,USD,103.8319,103.7306,103.9333
9/19/2019,USD,103.9133,103.8133,104.0133
9/18/2019,USD,103.86,103.7628,103.9572
9/17/2019,USD,103.7944,103.6944,103.8944
9/16/2019,USD,103.7739,103.6739,103.8739
9/13/2019,USD,103.7889,103.6889,103.8889
12/9/2019,USD,103.7778,103.6778,103.8778
11/9/2019,USD,103.665,103.565,103.765
10/9/2019,USD,103.7283,103.6283,103.8283
9/9/2019,USD,103.825,103.725,103.925
6/9/2019,USD,103.8864,103.7878,103.985
5/9/2019,USD,103.8211,103.7211,103.9211
4/9/2019,USD,103.825,103.725,103.925
3/9/2019,USD,103.6375,103.5389,103.7361
2/9/2019,USD,103.5872,103.4872,103.6872
8/30/2019,USD,103.55,103.45,103.65
8/29/2019,USD,103.4839,103.3867,103.5811
8/28/2019,USD,103.4483,103.3483,103.5483
8/27/2019,USD,103.3228,103.2233,103.4222
8/26/2019,USD,103.1789,103.0789,103.2789
8/23/2019,USD,103.0583,102.9583,103.1583
8/22/2019,USD,102.9611,102.8611,103.0611
8/21/2019,USD,102.9694,102.8694,103.0694
8/20/2019,USD,103.2919,103.1906,103.3933
8/19/2019,USD,103.3817,103.2844,103.4789
